Folio,Incumplimiento,Estudiante,Saldo,Ingreso
6404,No,Yes,905.2312954878,15699.8984589623
6405,No,Yes,859.3796897935,19287.5036985077
6406,No,No,1670.8502848612,54442.2661966056
6407,No,No,391.2566276679,33651.4055616119
6408,No,No,670.0082484245,35919.7967694236
6409,No,No,1036.0538345328,44869.4601898453
6410,No,No,481.9894913048,19240.3142866129
6411,No,Yes,542.7692556221,17664.8814338304
6412,No,Yes,887.2889242923,17409.0311196404
6413,No,Yes,1465.8495540449,17678.7363065959
6414,No,Yes,1545.6374598647,13959.9936735773
6415,No,No,262.7913361865,28974.7505490968
6416,No,Yes,793.7963757814,21172.4041224321
6417,No,No,1192.7661583258,45902.5075546804
6418,No,Yes,1120.3208775908,29045.4067978248
6419,No,Yes,514.199497794,21482.0348084397
6420,No,No,710.7604275038,53050.4853756102
6421,No,No,1176.2432705355,27956.7828970299
6422,Yes,No,1805.559588008,40119.7878293954
6423,No,No,124.8284595216,39478.3000749473
6424,No,No,1056.9932389288,45489.8966758987
6425,No,Yes,904.9946706626,19108.7423327689
6426,No,No,1402.1201384006,41275.6454675378
6427,No,No,7.0695302916,48711.6374862113
6428,No,Yes,733.7833904255,16124.3542488896
6429,No,No,612.9606530427,43392.887089339
6430,No,No,998.7046990115,46697.7777728682
6431,No,No,1078.4570005282,33001.1265148157
6432,No,No,638.4763863968,53034.552332322
6433,No,Yes,890.0481045434,15156.9191332201
6434,No,No,815.6821324767,53817.2797514384
6435,No,No,1276.9826499243,40611.3486878798
6436,No,No,671.1857708423,44120.6417390268
6437,No,No,818.2843466385,48490.8121880236
6438,No,No,1371.3308989318,35820.629832872
6439,No,No,897.4957560509,47816.4116102516
6440,No,Yes,699.6964224305,17318.8818697219
6441,No,No,848.9407381366,35534.9838909539
6442,No,No,0,27297.9095207254
6443,No,Yes,1660.8610638537,13694.8564537132
6444,No,No,1475.5038468372,44769.1221419027
6445,No,No,0,22431.4535442587
6446,No,No,1186.9643558792,33439.8363961669
6447,No,No,844.4038026066,36854.6363431765
6448,No,Yes,1540.3088237361,15241.0158797215
6449,No,No,679.7075808762,29534.8214632962
6450,Yes,No,1650.5780003539,31514.2596520501
6451,No,Yes,614.7838594952,18487.2337118371
6452,No,No,1379.6780438177,31766.2935985596
6453,No,Yes,770.1055384879,15284.719925954
6454,No,No,1209.5402819157,40805.7776315861
6455,No,Yes,1380.9698186014,13633.4334735927
6456,No,No,1349.1064429183,28340.4373630662
6457,No,Yes,1051.3938528345,23520.4259953959
6458,No,Yes,428.425822056,15446.9580283448
6459,No,No,1714.1860295494,52779.0888169049
6460,No,Yes,1647.8012827106,15392.2129768749
6461,No,No,482.9758188346,47924.6766405041
6462,Yes,No,2124.6713134021,44520.000102649
6463,No,No,297.8382216005,34549.4626310993
6464,No,No,1201.3480424546,35858.4042876616
6465,No,No,811.2419476193,26448.3284969801
6466,No,No,0,36201.5388732692
6467,No,No,585.8041767687,30143.3285117118
6468,No,No,511.3218549838,38510.1609106431
6469,No,No,1249.194174166,45586.8902165017
6470,No,No,48.9655502639,27069.7397840305
6471,No,No,863.5747099126,32889.3839613994
6472,No,No,1579.3594654367,50216.5716279253
6473,No,No,800.6093328485,50324.5549267962
6474,No,Yes,1356.5346906615,19480.5437729765
6475,Yes,Yes,1704.5785292834,16887.4051366611
6476,No,Yes,528.5856887213,19621.6292186254
6477,No,Yes,1390.5076659978,15885.5107827365
6478,No,Yes,333.5411962167,27321.5578347645
6479,No,No,1569.556298596,36306.0194414557
6480,No,No,1509.780887035,43650.4185057626
6481,No,No,961.2415544838,31647.287484501
6482,No,No,1443.507446785,47205.348659789
6483,No,No,0,37605.379393724
6484,No,No,895.3959518149,48939.7356573301
6485,No,No,1355.8668429275,45537.9549160757
6486,No,Yes,960.1139855951,24326.060273482
6487,No,No,1164.4764000983,36997.7189763332
6488,No,No,535.1829158116,37042.7664904696
6489,No,Yes,1424.7729274131,21852.9298809929
6490,No,No,773.1724915079,50069.2088216444
6491,No,No,685.1925696027,33185.010437872
6492,No,No,343.7688060932,51626.1356931331
6493,No,Yes,1513.5415684384,23556.6905037062
6494,No,No,415.0036341364,37859.31445796
6495,No,No,1034.3601803937,25111.2125512162
6496,No,No,1115.8960083931,21646.3059481466
6497,No,Yes,748.7464309223,17440.626550084
6498,No,No,291.4087289233,54408.788976338
6499,No,Yes,453.9297986468,12665.3069954235
6500,No,No,889.5658570366,49941.0886297848
6501,No,No,345.1906244104,48111.4462184115
6502,No,No,393.8285779837,28362.6246287932
6503,No,Yes,991.0939962828,16842.4361428305
6504,No,No,4.4664578207,45157.9096157594
6505,No,No,660.0589186854,39163.3272651966
6506,No,Yes,1168.8684032825,18113.3437663792
6507,No,No,528.8673881654,38881.4762648934
6508,No,No,89.3340476687,36515.9815919035
6509,No,Yes,196.7767287248,15858.3533012716
6510,No,No,1637.3477586805,37676.6631174408
6511,No,No,574.9553576794,33517.2110282314
6512,No,No,969.1349440373,29705.0413235056
6513,No,Yes,1049.241310546,23332.4838409643
6514,No,No,772.5312696748,23222.7397654429
6515,No,No,1304.0682848844,26219.3231448631
6516,No,No,875.8752693551,37160.9607959084
6517,No,No,587.0745298549,34975.9764731986
6518,No,Yes,495.1361329553,15519.4851235698
6519,No,No,131.6339982506,42028.0085987333
6520,No,No,1333.1821276368,19396.0318800155
6521,Yes,No,1819.2490946013,49621.0561715013
6522,No,No,953.8160755076,45281.3698500808
6523,No,No,327.0385824918,51348.9372686679
6524,No,No,989.6363099999,27318.9437058364
6525,No,No,1109.2214832988,56680.1375308278
6526,No,Yes,0,9321.4637343151
6527,No,Yes,635.3946579975,18344.0754556225
6528,No,No,100.0218250354,48377.6412807732
6529,No,No,264.968054126,36842.8226614232
6530,No,No,465.8456638246,52714.0888633024
6531,No,No,1227.2618003536,49697.0461841938
6532,No,No,1378.6776427061,30862.9963586514
6533,No,No,715.6567217285,23266.1356879781
6534,No,Yes,0,21719.4548323269
6535,No,No,1335.2302813981,43660.3917144764
6536,No,No,1576.9036466883,35117.8053539428
6537,No,Yes,1232.5903533731,22108.5803668768
6538,No,No,1613.7141136611,47151.6097573017
6539,No,No,763.7431661209,59856.7966744683
6540,No,No,741.43015899,32951.1793551857
6541,No,No,325.5865499138,45809.9842404834
6542,Yes,No,1797.7670189483,47068.724605617
6543,No,No,899.9027003897,47093.73837724
6544,Yes,No,1605.2145863904,26149.1482230276
6545,No,No,0,42879.3969382104
6546,No,No,886.689023472,50507.9308095184
6547,No,No,1008.2906350474,30801.0897521694
6548,No,Yes,1034.5044530592,19105.6282177488
6549,No,Yes,1125.7345073159,23410.0994120351
6550,No,Yes,1070.9507340728,12707.580411669
6551,No,No,920.4084978288,40536.6424788207
6552,No,Yes,734.7331648902,10816.9497658311
6553,No,No,1701.6884869114,38567.2047054257
6554,No,No,1453.3161730134,29830.0567407011
6555,No,No,294.0243461157,49988.1473141347
6556,No,No,1302.4791315763,43154.3929272714
6557,No,No,1135.1879844095,47075.0323003011
6558,No,No,1123.6331387411,17292.3031718193
6559,No,Yes,483.1097993044,15067.313708392
6560,No,No,1669.5026869634,30259.256369494
6561,No,Yes,1051.3768891176,13271.4646920284
6562,No,Yes,778.3409168115,23737.2667567406
6563,No,No,37.9908485136,43787.7818950852
6564,No,No,599.8796697774,51733.8251737169
6565,No,Yes,1037.6428669205,22889.4889815833
6566,No,No,1187.4636076023,37092.5904084287
6567,No,No,1287.2058954931,37135.3639398797
6568,No,No,599.3803801374,58909.3442631081
6569,No,No,278.0784557991,33811.6692142213
6570,No,No,536.7008085639,35786.5148166
6571,No,No,626.514786193,55155.0778632325
6572,No,No,0,54298.8596097499
6573,No,No,885.5100066861,42683.4797282413
6574,No,Yes,1314.8417241369,15965.4150053432
6575,No,No,580.1647209725,31879.138933856
6576,No,No,1144.5305110785,40998.9273365533
6577,No,No,0,55435.4305474686
6578,No,No,321.308581364,33136.3364817528
6579,No,No,776.3958736478,49705.8161799169
6580,No,No,519.3086915992,42861.9326596232
6581,No,No,892.2810718199,40492.1005817823
6582,No,Yes,945.0549544733,21095.5381789028
6583,No,No,840.236847474,24801.368106669
6584,No,No,660.5336718378,31480.0408165192
6585,No,No,213.0100739632,38950.6000660758
6586,No,No,506.8241417422,50493.0952625075
6587,No,No,884.6606715501,35324.0202172327
6588,No,Yes,296.4627560216,20138.2469854034
6589,No,Yes,700.0753376538,14828.5505925092
6590,No,No,927.4686849674,44308.2823244709
6591,No,Yes,1172.2734976442,22792.6216909738
6592,No,No,841.526249579,40239.677398712
6593,No,No,49.6823973018,47026.0385452057
6594,No,Yes,903.9166521331,20246.3932304422
6595,No,No,600.1827008525,50578.0542344249
6596,No,Yes,1749.1221840109,21359.1315466029
6597,Yes,Yes,1893.0230043052,16853.3295653838
6598,No,Yes,1636.5197246925,17533.3422009671
6599,No,Yes,1533.9119364053,16453.8830816312
6600,No,Yes,1523.7225707971,15708.9577283378
6601,No,Yes,1156.6202001111,11102.5681462402
6602,Yes,Yes,2168.4531961087,24648.9799157642
6603,No,No,456.8307380691,39629.5808401885
6604,No,No,1616.1685863968,39654.6188645202
6605,No,Yes,1311.8600988337,15565.1976959325
6606,No,Yes,437.0682956077,21638.9478395241
6607,No,No,683.1146155956,31615.3655535259
6608,No,Yes,1327.2824390295,15819.3593199174
6609,No,No,797.6309420964,54042.3622475245
6610,No,No,635.7076076126,26084.6960491472
6611,No,Yes,1312.8853195472,16221.2028921882
6612,No,Yes,944.8328467186,23323.8227309825
6613,Yes,No,1838.8713689256,32129.3398189179
6614,No,No,267.3723187993,41183.6574862839
6615,No,Yes,723.540414656,28289.2359115583
6616,No,No,610.0521708531,35855.3879303433
6617,No,No,1861.3176972995,46653.5887355559
6618,No,No,0,34882.2285462766
6619,No,No,1577.9725436046,50430.2398100676
6620,No,Yes,954.1503904559,15969.8199667989
6621,No,No,204.3961995664,38979.6238800119
6622,No,Yes,1109.4682172485,21663.1324734238
6623,No,No,771.2248776492,47146.4395098562
6624,No,No,376.3504439872,32168.4421591768
6625,No,Yes,1523.8800954605,19342.983519581
6626,No,Yes,1178.2117367113,12077.0132631664
6627,No,Yes,1457.5753805538,19668.1577588603
6628,No,Yes,1292.4473161095,8231.0374232734
6629,No,No,1233.5022215479,23031.6008932731
6630,No,No,542.140575136,22394.1911044491
6631,No,No,1381.819269338,48394.289618696
6632,No,No,1157.768112798,49960.7652059971
6633,No,No,744.4938745126,24506.6781957733
6634,No,No,1387.4905493301,40993.5953389797
6635,Yes,No,1434.1277157415,47311.5304210632
6636,No,No,1483.5365632798,34156.3742030791
6637,No,No,1340.8931924327,31959.9655971505
6638,No,No,972.09440156,26231.1459131138
6639,No,No,1511.8793871154,36381.2376497741
6640,No,Yes,1111.9977224638,20549.6203542259
6641,No,Yes,1555.5633519974,15957.3288311695
6642,No,No,1727.3651464242,41707.4773032752
6643,No,No,25.7358488955,49089.6040759974
6644,Yes,Yes,1895.3349329805,16394.5081086404
6645,No,Yes,417.4782569803,17787.9478232724
6646,No,No,247.1990571934,37377.3578246637
6647,No,No,91.387698095,44091.8760022769
6648,No,Yes,617.0897960037,22801.6639674736
6649,No,Yes,793.3337850802,10487.9301783322
6650,No,Yes,1035.7209657486,20393.2700245789
6651,No,No,826.9817504009,35426.1807962439
6652,No,No,1734.4515639204,31578.0049503928
6653,No,No,1069.6220603923,40299.3199102539
6654,No,No,626.8384282367,41334.1835259785
6655,No,No,932.0569662927,45505.3072242837
6656,No,No,1551.0277313827,31768.0306081718
6657,No,Yes,315.0902683986,22551.891246075
6658,No,No,1059.3516053306,41179.0100155982
6659,No,No,976.7040479096,59291.7225668652
6660,No,Yes,562.5589368991,11524.8103500998
6661,No,Yes,310.0202770591,16382.1529296615
6662,No,No,936.9447650212,40240.4971080424
6663,No,No,0,43033.4922461325
6664,No,Yes,431.1970472911,20301.4936695647
6665,No,No,1411.5487181198,42956.6313940264
6666,No,Yes,1183.4528152243,16189.2883933786
6667,No,Yes,1849.6036658635,16966.8859214148
6668,No,No,391.4820793034,45821.6332279707
6669,No,No,10.8849413074,32866.4452384084
6670,No,Yes,697.248632587,25730.9175826238
6671,No,No,175.054336958,22644.9958781972
6672,No,Yes,1094.7405790468,19638.265428074
6673,No,Yes,134.6240411227,19464.2987072675
6674,No,No,1069.7483318428,32441.2819775573
6675,No,No,1165.8125986743,47005.5732858795
6676,No,No,321.2181020776,43257.3534881096
6677,No,No,178.2750321286,35615.9281065657
6678,No,Yes,953.8584818118,18121.1133574644
6679,No,Yes,1335.8127070032,12843.4480324123
6680,No,Yes,853.5943254031,25373.4621853561
6681,No,No,639.6256746664,38660.9232245854
6682,No,No,1051.8477486233,37160.2733032415
6683,No,No,335.1071557668,36374.2143825641
6684,No,No,1193.7627923584,34909.3088814725
6685,No,No,915.2030835388,31422.9455472119
6686,No,No,426.0870274387,15498.8694742336
6687,Yes,Yes,1805.6183529996,19168.0299741275
6688,No,No,717.4789563645,37810.4721333394
6689,No,No,520.9472873476,41039.2824540712
6690,No,No,1034.8924312387,34539.8457594936
6691,No,Yes,1022.5983363272,11739.0959841144
6692,No,No,617.5914404619,43871.6979585579
6693,No,Yes,1322.1622934581,16984.1982641472
6694,No,No,476.5913949426,33760.4583097893
6695,No,No,1101.091223922,43035.5620761571
6696,No,Yes,1019.5791123695,15833.790650411
6697,No,No,329.4482726403,43242.8753661793
6698,No,Yes,949.2338248187,25040.7123388485
6699,No,Yes,1230.714627912,18581.2746126331
6700,No,No,1252.6530582331,35382.1403253839
6701,No,No,0,47019.6632264432
6702,No,No,642.2693048332,37752.3845900199
6703,No,No,512.5135258487,44178.8405036654
6704,No,No,1114.9015518372,38155.3683870141
6705,No,Yes,1742.3465349117,10778.1548681166
6706,No,No,763.0223124594,34931.3482868207
6707,No,No,878.4447308897,47722.8103498075
6708,No,Yes,936.2295508991,14217.401520315
6709,No,No,585.237716369,40585.7465430587
6710,No,No,347.6140995667,40138.0778024224
6711,No,No,607.8986422949,26117.6651716242
6712,No,Yes,1251.0857564447,21968.2699917387
6713,No,No,316.5364349189,39995.3188027128
6714,No,No,336.797040314,42880.464298445
6715,No,Yes,871.0667957577,13144.3655839827
6716,No,No,1187.9046862356,43873.9829119949
6717,No,No,86.0127899647,43467.5026537496
6718,No,No,737.0417090185,27879.6568461805
6719,No,Yes,1419.8707214376,10401.0466649939
6720,No,Yes,402.5033656023,12255.8707416565
6721,No,No,191.2150007355,41921.6828541407
6722,No,Yes,1836.7800864154,15422.2321631999
6723,No,Yes,1273.1862477934,20429.6213674886
6724,No,No,1037.6006368656,40415.8229822359
6725,No,No,827.5428855477,39655.6770086561
6726,No,No,915.9135902349,34934.4823935399
6727,No,Yes,212.7086441061,13155.6720563754
6728,No,No,941.1681796415,58991.8615093822
6729,No,No,487.4168943396,34439.9033140515
6730,No,No,1889.524775483,32509.6162569272
6731,No,No,691.2022794322,38948.1053558833
6732,No,Yes,502.6458212228,14425.0841680532
6733,No,No,140.0185756578,52099.1162994549
6734,No,No,0,36484.5941490833
6735,No,No,519.4614942145,44498.015589091
6736,No,Yes,1031.8697976723,19322.5523521758
6737,No,No,939.6693901163,47112.7653034597
6738,No,No,0,44902.9293469253
6739,No,No,1093.684902385,39684.451930144
6740,No,Yes,1623.3366046674,14338.4087813252
6741,No,No,851.2040106394,44905.3253123763
6742,No,No,1119.7026481001,33510.3571772555
6743,No,No,0,32720.571704904
6744,No,Yes,744.9142664665,15711.716417211
6745,No,Yes,303.3458684039,15220.599320804
6746,No,No,1522.7559269208,29165.4431869562
6747,No,No,361.3676099359,36533.7103584246
6748,No,No,1062.7279274638,48041.6493951147
6749,No,Yes,1344.0946787466,22012.2931469098
6750,No,No,387.731918536,55163.7969407479
6751,No,No,860.0282429226,56687.1435385628
6752,No,No,1637.3579548249,46629.9469681977
6753,No,No,975.1985122995,30573.258054574
6754,No,No,487.7974796953,21418.6946785754
6755,No,No,0,49626.4156245673
6756,Yes,No,1562.4545849347,43067.3337360648
6757,No,No,1399.1261630126,26505.0201256996
6758,No,Yes,542.0640659702,9135.8867740304
6759,No,No,901.0757264587,38613.4266514959
6760,No,No,295.8705688583,19054.0304980425
6761,No,No,90.5614102875,50939.5211535323
6762,No,No,476.1499314651,58837.7231108606
6763,No,No,382.8850623715,42620.5302295829
6764,No,No,1013.9637459452,49653.797125496
6765,No,Yes,932.6857989043,15774.7010629533
6766,No,No,360.5749487542,42217.3829194421
6767,No,No,727.963608364,40258.7017158036
6768,No,No,917.9527564078,31380.2331709961
6769,No,No,1567.1653566576,38255.0505677174
6770,No,No,1006.6804881067,33348.5753598313
6771,No,No,1278.9326655097,42894.7652950297
6772,No,No,0,56493.4860935359
6773,No,No,1107.48786715,23530.6227254858
6774,No,Yes,1719.5668506707,18696.2987495256
6775,No,No,1066.1746617277,33911.5648735603
6776,No,No,0,30172.8105945502
6777,No,Yes,1296.1035269295,15709.4557934374
6778,No,No,720.2445985122,38493.4919321852
6779,No,No,574.6382233105,41914.4695159586
6780,No,No,241.4300888476,34507.7759344293
6781,No,No,345.14214306,41943.7728369267
6782,No,No,1341.7034415769,53122.0689582977
6783,Yes,No,1847.7913728798,30202.8462381974
6784,No,Yes,1497.0677673576,9030.4025635194
6785,No,No,503.3912400451,29187.4441155392
6786,No,No,1119.5754493247,42280.8090301403
6787,No,No,1172.4151719097,58067.1298181025
6788,No,Yes,1594.3845864078,21514.6027977762
6789,No,No,566.4438525833,36039.3940739969
6790,No,No,542.4701591901,39037.8010123156
6791,No,No,1086.4209392854,38656.6631307308
6792,No,Yes,995.0394301091,8750.5587996591
6793,No,Yes,1200.8759755393,13833.9821981928
6794,No,No,0,56895.9619836109
6795,Yes,No,1508.6492431029,37111.3089039706
6796,No,No,1170.5479457352,52358.8009264251
6797,No,No,1356.7438361841,54489.9387774168
6798,No,No,850.0364105627,31522.2346514117
6799,No,No,1184.1403827381,25196.7617863616
6800,No,No,902.713664466,23847.3922912817
6801,No,Yes,1597.8909140417,24006.180390084
6802,No,No,1079.0761225122,36636.2800459142
6803,No,Yes,1503.5784452868,18776.5338455694
6804,Yes,Yes,1570.6587796556,16239.1531737462
6805,No,No,0,41655.6822607588
6806,No,Yes,735.5783648229,13976.6859106159
6807,No,No,923.3462317645,44670.8642404418
6808,No,Yes,1269.678222721,13998.3067322622
6809,No,No,706.4819314713,48339.8789934832
6810,No,No,1146.8753977636,64644.9052937777
6811,No,Yes,1749.5496090302,20078.3618751111
6812,No,Yes,263.4913199964,25363.5952468832
6813,No,No,468.8699084735,44285.3201124122
6814,No,No,443.9130878176,35241.9929724056
6815,No,No,375.7205730357,35564.4102724882
6816,No,No,772.8229976698,25556.7571651335
6817,No,No,750.1395372306,17993.8204877237
6818,No,No,414.8042587189,37825.3721833992
6819,No,No,626.1752277427,33930.9750471621
6820,No,No,645.2012091101,44324.2243635148
6821,No,Yes,1287.2872352474,13215.9702541318
6822,No,No,1391.2611535066,51169.3622077771
6823,No,Yes,601.8046897922,16266.3025981603
6824,No,No,1061.3108744362,33942.6197454918
6825,No,No,272.7504685788,42646.7048890104
6826,No,Yes,1421.7401289223,11134.9396021509
6827,No,No,1065.6268063782,36015.687583699
6828,No,No,1167.0350589492,34467.5428636393
6829,No,No,949.1290848996,28411.6564861553
6830,No,Yes,565.988728443,18645.9366490187
6831,Yes,No,1914.1069620277,55573.7017123721
6832,No,No,515.9428051137,50678.3369443293
6833,No,No,1347.4607102022,32720.4457444376
6834,No,No,124.3059108055,44464.6358474661
6835,No,No,1007.220296335,42183.0897289732
6836,No,No,218.337959915,44179.9465035539
